Title,Monthly sales,Sales,Monthly revenue,Revenue,LQS,Price,Category,Shop,BSR Category (%),BSR Category,Conversion rate,Creator,Product creation era,Views,Video,URL,Tag count,Tags,Review rate,Reviews,Review score,Production partners,Processing time,Min processing time,Max processing time,Personalization required,Creation date,Favorites,Listing type,Listing age (days),Vintage,Supply item,Personalizable,Image count,Free US shipping
"Amy Teardrop Alexandrite Ring Set- Sterling Silver Alexandrite Engagement Ring- Promise Ring June Birthstone Unique Ring Set Gift For Her","1","26","$77","$2990","63","$115.00","Jewelry","Aquamarise","0.0","NaN","0.52%","Shop owner","Made to Order","4998","Yes","https://www.etsy.com/listing/1235020738/amy-teardrop-alexandrite-ring-set","13","alexandrite ring,engagement ring,stacking ring set,color changing stone,teardrop ring,natural alexandrite,GIFT FOR WIFE,TRENDY JEWELRY,dainty promise ring,MOTHER GIFT,GIFTS FOR HER,PERSONALIZED GIFTS,PROMISE RING FOR HER","30.77%","8","5.00","None","4.00 days","3 days","5 days","No","10 Haz, 2022","438","Physical","1185","No","No","Yes","5","Yes",
"Aurora Alexandrite Ring Teal / Purple Alexandrite Engagement Ring Promise Ring Color Changing Gemstone June Birthstone Birthday Gift For Her","0","19","$47","$2565","58","$135.00","Jewelry","Aquamarise","0.0","NaN","0.30%","Shop owner","Made to Order","6413","Yes","https://www.etsy.com/listing/964845327/aurora-alexandrite-ring-teal-purple","13","alexandrite ring,engagement ring,natural alexandrite,art deco ring,color changing stone,HANDMADE JEWELRY,peacock sapphire,GIFTS FOR HER,GIFTS FOR MOM,PERSONALIZED RING,PROMISE RING FOR HER,personalized jewelry,summer jewelry","31.58%","6","5.00","None","15.00 days","12 days","18 days","No","17 %u015Eub, 2021","622","Physical","1663","No","No","Yes","7","Yes",
"Skye Kite® Green Moss Agate Ring in 14K Rose Gold Vermeil Natural Agate Engagement Ring- Promise Ring Gemstone Anniversary Gift For Her","48","1905","$5530","$219075","68","$115.00","Jewelry","Aquamarise","0.0","NaN","0.77%","Shop owner","Made to Order","247942","Yes","https://www.etsy.com/listing/1236788335/skye-kite-green-moss-agate-ring-in-14k","13","green moss agate,engagement ring,birthday gift,Dainty promise ring,GIFTS FOR HER,14k rose gold ring,skye kite ring set,aquamarise jewelry,kite moss agate ring,unique ring for her,nature inspired ring,spring court ring,fairy core aesthetic","30.81%","587","4.90","None","4.00 days","3 days","5 days","No","20 May, 2022","17081","Physical","1207","No","No","Yes","10","Yes",
"Art Deco Sapphire Ring- Sterling Silver Ring- Vintage Genuine Sapphire Engagement Promise Ring- Asscher Cut Ring - September Birthstone","2","117","$203","$10413","68","$89.00","Jewelry","Aquamarise","0.0","NaN","1.10%","Shop owner","Made to Order","10641","Yes","https://www.etsy.com/listing/1029783255/art-deco-sapphire-ring-sterling-silver","13","Engagement Ring,September Birthstone,Gift For Her,PERSONALIZED JEWELRY,HEXAGON Ring,STATEMENT RING,dainty promise ring,vintage art deco,GIFTS FOR HER,PROMISE RING FOR HER,handmade jewelry,summer jewelry,Custom Ring for Her","30.77%","36","5.00","None","4.00 days","3 days","5 days","No","02 Haz, 2021","832","Physical","1559","No","No","Yes","6","Yes",
"Emerald Ring Set Sterling Silver, Hidden Halo Minimalist Engagement Ring For Women- May Birthstone Jewelry Anniversary Birthday Gift For Her","1","52","$136","$4940","63","$95.00","Jewelry","Aquamarise","0.0","NaN","1.26%","Shop owner","Made to Order","4111","Yes","https://www.etsy.com/listing/1293770025/emerald-ring-set-sterling-silver-hidden","13","engagement rings,dainty promise ring,birthstone jewelry,personalized rings,green gemstone ring,may birthstone,silver emerald ring,gift for wife,EMERALD ring set,GIFTS FOR HER,CRYSTAL JEWELRY,EVERYDAY JEWELRY,PROMISE RING FOR HER","30.77%","16","4.90","None","4.00 days","3 days","5 days","No","27 A%u011Fu, 2022","205","Physical","1108","No","No","Yes","8","Yes",
"Ceylon Sapphire Ring- 14K Rose Gold Vermeil Ring- Emerald Cut Blue Sapphire Engagement ring- Promise Ring- September Birthstone Gift For Her","1","29","$50","$2581","58","$89.00","Jewelry","Aquamarise","0.0","NaN","0.55%","Shop owner","","5275","Yes","https://www.etsy.com/listing/1009291052/ceylon-sapphire-ring-14k-rose-gold","13","ceylon sapphire ring,September birthstone,emerald cut ring,halo sapphire ring,STATEMENT RING,blue sapphire ring,her engagement ring,HANDMADE JEWELRY,dainty promise ring,GIFTS FOR HER,GIFTS FOR MOM,PERSONALIZED RING,PROMISE RING FOR HER","31.03%","9","5.00","None","4.00 days","3 days","5 days","No","21 May, 2021","360","Physical","1571","No","No","Yes","5","Yes",
"Kite Alexandrite Ring Set- 14K Rose Gold Vermeil Ring Set- Alexandrite Engagement Ring Promise Ring June Birthstone Unique Ring Gift For Her","1","29","$65","$2755","68","$95.00","Jewelry","Aquamarise","0.0","NaN","0.27%","Shop owner","Made to Order","10591","Yes","https://www.etsy.com/listing/1166667620/kite-alexandrite-ring-set-14k-rose-gold","13","alexandrite ring,engagement ring,stacking ring set,June birthstone,color changing stone,birthday gift,kite ring set,Promise ring for her,GIFTS FOR HER,GIFTS FOR MOM,PERSONALIZED RING,GIFT FOR WIFE,PERSONALIZED GIFTS","31.03%","9","5.00","None","4.00 days","3 days","5 days","No","16 %u015Eub, 2022","853","Physical","1299","No","No","Yes","9","Yes",
"Lily Vintage Morganite Ring- 14K Rose Gold Vermeil Peachy-Pink Morganite Engagement Ring- Promise Ring Anniversary Birthday Gift For Her","3","123","$246","$10947","58","$89.00","Jewelry","Aquamarise","0.0","NaN","0.60%","Shop owner","Made to Order","20455","Yes","https://www.etsy.com/listing/1146452847/lily-vintage-morganite-ring-14k-rose","13","14K Rose Gold Ring,Engagement Ring,Anniversary Gift,Birthday Gift,Gift For Her,peach Morganite Ring,pink morganite ring,Promise ring for her,PERSONALIZED JEWELRY,STATEMENT RING,GIFTS FOR HER,GIFTS FOR MOM,handmade jewelry","30.89%","38","4.90","None","4.00 days","3 days","5 days","No","22 Ara, 2021","1442","Physical","1355","No","No","Yes","5","Yes",
"Diamond Engagement Rings For Women- Teardrop Bridal Ring Sets- Twisted Vine Dainty Promise Ring- Wedding Ring- 14K Rose Gold Vermeil Jewelry","1","19","$52","$1805","58","$95.00","Jewelry","Aquamarise","0.0","NaN","0.46%","Shop owner","Made to Order","4162","Yes","https://www.etsy.com/listing/1308586102/diamond-engagement-rings-for-women","13","twisted vine ring,diamond wedding band,unique diamond ring,STATEMENT RING,Promise ring for her,her engagement ring,GIFTS FOR HER,GIFTS FOR MOM,PERSONALIZED RING,GIFT FOR WIFE,CRYSTAL JEWELRY,handmade jewelry,Mother's Day Gift","31.58%","6","4.80","None","4.00 days","3 days","5 days","No","11 Eki, 2022","248","Physical","1063","No","No","Yes","9","Yes",
"Diamond Engagement Ring in Sterling Silver- Princess Cut Dainty Elegant Promise Ring- April Birthstone- Anniversary Birthday Gift For Her","2","143","$167","$12727","63","$89.00","Jewelry","Aquamarise","0.0","NaN","0.59%","Member of the shop","Made to Order","24129","Yes","https://www.etsy.com/listing/694829580/diamond-engagement-ring-in-sterling","13","princess cut ring,DAINTY DIAMOND RING,Promise ring for her,her engagement ring,STATEMENT RING,ANNIVERSARY RING,GIFTS FOR HER,affordable ring,diamond ring women,women silver ring,sterling silver ring,elegant women ring,unique ring for her","30.77%","44","5.00","None","4.00 days","3 days","5 days","No","24 May, 2019","1580","Physical","2299","No","No","Yes","7","Yes",
"Natural Rose Quartz Ring Set- Leaf Wedding Ring Set 14K Rose Gold Vermeil- Pink Gemstone Engagement Ring- Unique Twig Dainty Promise Ring","2","39","$140","$3471","68","$89.00","Jewelry","Aquamarise","0.0","NaN","0.39%","Shop owner","Made to Order","9987","Yes","https://www.etsy.com/listing/1539589413/natural-rose-quartz-ring-set-leaf","13","Rose Quartz Ring Set,Oval Cut Bridal Set,Wedding Ring set,Her Engagement Ring,Dainty Promise Ring,Leaf Ring Set,Twisted Vine Ring,Pink Gemstone Ring,woman rose gold ring,Unique Gemstone Ring,Vintage Ring Set,Gifts For Her,Anniversary Gifts","30.77%","12","4.80","None","4.00 days","3 days","5 days","No","07 A%u011Fu, 2023","698","Physical","763","No","No","Yes","6","Yes",
"Orion Nebula Men's Wedding Band- Crushed Fire Opal & Galaxy Sandstone Tungsten Outer Space Ring 8mm Unisex Wedding Ring Promise Ring For Him","3","42","$346","$5418","53","$129.00","Jewelry","Aquamarise","0.0","NaN","0.53%","Shop owner","Made to Order","7975","Yes","https://www.etsy.com/listing/1728114845/orion-nebula-mens-wedding-band-crushed","13","mens wedding band,8mm black ring,crushed opal ring,unique mens ring,his promise ring,Man Opal Ring,gifts for him,Orion Nebula ring,purple fire opal,opal matching rings,outer space ring,starry night ring,fantasy inspired","30.95%","13","4.90","None","4.00 days","3 days","5 days","No","08 May, 2024","441","Physical","488","No","No","Yes","4","Yes",
"Skye Kite%u2122 Sapphire Ring Set in Black Ruthenium Over 925 Sterling Silver- Unique Non Traditional Engagement Ring- Anniversary Gift For Her","1","4","$194","$540","42","$135.00","Jewelry","Aquamarise","0.0","NaN","1.40%","Shop owner","Made to Order","285","Yes","https://www.etsy.com/listing/4312655655/skye-kite-sapphire-ring-set-in-black","13","Gifts for her,Kite ring set woman,black rings woman,Dainty Promise Ring,Art Deco Engagement,Personalized Gifts,unique ring set,non traditional ring,black wedding set,gothic ring set,firework cut ring,purple black ring,alternative ring set","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","30 May, 2025","30","Physical","101","No","No","Yes","4","Yes",
"Orange Sapphire Star Cut Ring Set- Sterling Silver Padparadscha Sapphire Engagement Ring- Fantasy Promise Ring- Anniversary Gift For Her","1","6","$106","$930","53","$155.00","Jewelry","Aquamarise","0.0","NaN","0.50%","Shop owner","Made to Order","1197","Yes","https://www.etsy.com/listing/1821241696/orange-sapphire-star-cut-ring-set","13","engagement ring,September birthstone,Dainty promise ring,GIFTS FOR HER,VINTAGE JEWELRY,PROMISE RING FOR HER,fairy core aesthetic,non traditional ring,star light sapphire,star cut sapphire,leaf ring set,nature inspired ring,orange sapphire ring","33.33%","2","5.00","None","18.00 days","12 days","24 days","No","01 Ara, 2024","112","Physical","280","No","No","Yes","3","Yes",
"Teardrop Morganite Ring- 14K Rose Gold Vermeil Peachy Pink Morganite Gemstone Engagement Ring For Women- Anniversary Birthday Gift For Her","3","256","$293","$22784","63","$89.00","Jewelry","Aquamarise","0.0","NaN","0.48%","Shop owner","Made to Order","53504","Yes","https://www.etsy.com/listing/696231335/teardrop-morganite-ring-14k-rose-gold","13","Engagement Ring,Gift For Her,Anniversary Gift,Natural Morganite,teardrop ring set,Dainty promise ring,pink morganite ring,teardrop halo ring,GIFTS FOR HER,GIFTS FOR MOM,PERSONALIZED RING,PROMISE RING FOR HER,Mother's Day Gift","30.86%","79","4.90","None","4.00 days","3 days","5 days","No","04 Nis, 2019","2387","Physical","2348","No","No","Yes","7","Yes",
"10K/14K/18K Solid Yellow Gold Diamond Ring- Moissanite Engagement Ring- Vintage Diamond Ring- Art Deco Promise Ring Anniversary Gift For Her","0","16","$270","$18800","58","$1175.00","Jewelry","Aquamarise","0.0","NaN","0.20%","Shop owner","Made to Order","7944","Yes","https://www.etsy.com/listing/759313309/10k14k18k-solid-yellow-gold-diamond-ring","13","Moissanite ring,Engagement ring,14K Solid gold Ring,Vintage Ring,Art Deco Ring,Gift For her,dainty promise ring,diamond ring gift,Gold Diamond Ring,custom ring for her,GIFTS FOR HER,PROMISE RING FOR HER,handmade jewelry","31.25%","5","5.00","None","18.00 days","12 days","24 days","No","05 Ara, 2019","447","Physical","2104","No","No","Yes","6","Yes",
"Vintage Diamond Engagement Ring For Women- 10K/14K/18K White Gold Moissanite Ring - Dainty Promise Ring- Art Deco Unique Gift For Her","1","42","$646","$49350","58","$1175.00","Jewelry","Aquamarise","0.0","NaN","0.21%","Shop owner","Made to Order","19905","Yes","https://www.etsy.com/listing/705977659/vintage-diamond-engagement-ring-for","13","Moissanite Ring,Engagement Ring,Anniversary Gift,Vintage Ring,14K White Gold Ring,dainty promise ring,14k solid gold ring,natural diamond ring,custom ring for her,PERSONALIZED JEWELRY,PROMISE RING FOR HER,handmade jewelry,Mother's Day Gift","30.95%","13","4.80","None","18.00 days","12 days","24 days","Yes","13 May, 2019","948","Physical","2310","No","No","Yes","8","Yes",
"Blush Pink Morganite Ring Set in 925 Sterling Silver- Teardrop Engagement Ring For Women Unique Dainty Promise Ring Anniversary Gift For Her","1","19","$87","$1691","58","$89.00","Jewelry","Aquamarise","0.0","NaN","0.27%","Shop owner","Made to Order","6969","Yes","https://www.etsy.com/listing/1659888481/blush-pink-morganite-ring-set-in-925","13","Gift For Her,Dainty promise ring,PERSONALIZED JEWELRY,GIFTS FOR HER,GIFTS FOR MOM,Birthday Gift Idea,Morganite Wedding,Her Engagement Ring,Minimalist jewelry,silver ring woman,pink ring for her,bridal ring set,fairy core jewelry","31.58%","6","4.80","None","4.00 days","3 days","5 days","No","17 Oca, 2024","370","Physical","600","No","No","Yes","6","Yes",
"Green Moss Agate Men's Wedding Band- Natural Crushed Agate Silver Tungsten 8mm Wedding Band Polished- Dome- Comfort Fit Ring- Gift For Him","3","62","$331","$7750","53","$125.00","Jewelry","Aquamarise","0.0","NaN","0.99%","Shop owner","Made to Order","6290","Yes","https://www.etsy.com/listing/1554647508/green-moss-agate-mens-wedding-band","13","mens wedding band,8mm black ring,unique mens ring,couples ring sets,gifts for men,his promise ring,men inlay ring,couples ring,man silver ring,gifts for him,natural agate ring,man green moss agate,crushed gemstone","30.65%","19","4.90","None","4.00 days","3 days","5 days","No","17 Eyl, 2023","347","Physical","721","No","No","Yes","5","Yes",
"Oval Sapphire Ring- Sterling Silver Teal/ Blue Gemstone Engagement Ring For Women Promise Ring September Birthstone Anniversary Gift For Her","1","49","$86","$4361","63","$89.00","Jewelry","Aquamarise","0.0","NaN","0.73%","Shop owner","Made to Order","6719","Yes","https://www.etsy.com/listing/1029433114/oval-sapphire-ring-sterling-silver-teal","13","Teal sapphire ring,green sapphire ring,engagement ring,September birthstone,birthday gift,Dainty promise ring,GIFTS FOR HER,GIFTS FOR MOM,PERSONALIZED RING,GIFT FOR WIFE,PROMISE RING FOR HER,handmade jewelry,Mother's Day Gift","30.61%","15","5.00","None","4.00 days","3 days","5 days","No","28 Haz, 2021","484","Physical","1532","No","No","Yes","6","Yes",
"Princess Cut Teal Sapphire Ring- Sterling Silver Sapphire Engagement Ring For Women- Unique Dainty Promise Ring September Birthstone Jewelry","0","19","$32","$1691","68","$89.00","Jewelry","Aquamarise","0.0","NaN","0.78%","Shop owner","Made to Order","2445","Yes","https://www.etsy.com/listing/992410468/princess-cut-teal-sapphire-ring-sterling","13","Teal sapphire ring,green sapphire ring,engagement ring,September birthstone,birthday gift,princess cut ring,Promise ring for her,GIFTS FOR HER,GIFTS FOR MOM,PERSONALIZED RING,GIFT FOR WIFE,handmade jewelry,personalized jewelry","31.58%","6","4.80","None","4.00 days","3 days","5 days","No","23 Nis, 2021","196","Physical","1599","No","No","Yes","6","Yes",
"Crushed Green Fire Opal Men's Wedding Band- His/ Hers Tungsten Wedding Ring- Peacock Opal & Rose Gold Leaf Black Wedding Band- Gift For Him","2","26","$207","$3510","58","$135.00","Jewelry","Aquamarise","0.0","NaN","0.64%","Shop owner","Made to Order","4087","Yes","https://www.etsy.com/listing/1706083499/crushed-green-fire-opal-mens-wedding","13","mens wedding band,8mm black ring,crushed opal ring,unique mens ring,couples ring sets,his promise ring,Woman Opal Ring,Man Opal Ring,opal rose gold leaf,peacock opal ring,green fire opal ring,gifts for him,matching rings","30.77%","8","4.60","None","4.00 days","3 days","5 days","No","31 Mar, 2024","172","Physical","526","No","No","Yes","6","Yes",
"Chevron Wedding Band- 14k Rose Gold Vermeil Band- Curved Wedding Band- Curved Ring- Arc Ring- Matching Band- Stacking Ring- Ring Layering","1","58","$82","$4582","63","$79.00","Jewelry","Aquamarise","0.0","NaN","0.85%","Shop owner","Made to Order","6834","Yes","https://www.etsy.com/listing/947041739/chevron-wedding-band-14k-rose-gold","13","Chevron wedding band,chevron band,curved wedding band,diamond wedding band,chevron ring,wedding ring,ring layering,birthday gift,GIFTS FOR HER,GIFTS FOR MOM,GIFT FOR WIFE,CRYSTAL JEWELRY,PERSONALIZED GIFTS","31.03%","18","5.00","None","4.00 days","3 days","5 days","No","22 Oca, 2021","465","Physical","1690","No","No","Yes","6","Yes",
"Tanzanite Leaf Ring Set in 925 Sterling Silver- Unique Hexagon Engagement Ring- Nature Inspired Dainty Promise Ring Anniversary Gift For Her","2","49","$139","$4361","68","$89.00","Jewelry","Aquamarise","0.0","NaN","0.94%","Shop owner","Made to Order","5190","Yes","https://www.etsy.com/listing/1386785020/tanzanite-leaf-ring-set-in-925-sterling","13","Purple gemstone,December birthstone,dainty promise ring,bridal ring sets,leaf engagement ring,GIFTS FOR HER,PROMISE RING FOR HER,nature inspired ring,leaf ring set silver,925 sterling silver,hexagon ring set,non traditional ring,anniversary gift","30.61%","15","4.90","None","4.00 days","3 days","5 days","No","24 Oca, 2023","453","Physical","958","No","No","Yes","9","Yes",
"Crushed Moonstone Rose Gold Wedding Band- 8mm Hammered Tungsten Ring Womens/ Mens Wedding Ring- Comfort-Fit Dome Brushed- Anniversary Ring","1","29","$172","$3625","58","$125.00","Jewelry","Aquamarise","0.0","NaN","0.70%","Shop owner","Made to Order","4123","Yes","https://www.etsy.com/listing/1621968929/crushed-moonstone-rose-gold-wedding-band","13","Mens wedding band,woman wedding band,tungsten ring,man rose gold band,pink morganite ring,minimalist jewelry,Engagement ring,Couples ring,Gifts for her,hammered tungsten,brushed wedding band,outer space ring,moonstone ring rose","31.03%","9","5.00","None","4.00 days","3 days","5 days","No","29 Kas, 2023","221","Physical","649","No","No","Yes","3","Yes",
